Month,,Precipitation
19930702,0.000000, 
19930703,0.000000, 
19930704,0.000000, 
19930705,6.189655, 
19930706,1.482759, 
19930707,1.275862, 
19930708,0.000000, 
19930709,0.000000, 
19930710,1.651724, 
19930711,10.28621, 
19930712,0.3103448E-01
19930713,2.044827, 
19930714,10.82759, 
19930715,6.586207, 
19930716,0.4172414, 
19930717,4.879310, 
19930718,0.3551724, 
19930719,7.310344, 
19930720,0.2620690, 
19930721,0.7655173, 
19930722,1.775862, 
19930723,11.40690, 
19930724,2.768966, 
19930725,0.6620690, 
19930726,1.462069, 
19930727,4.948277, 
19930728,6.003448, 
19930729,0.3448276E-02
19930730,0.4344828, 
19930731,5.875862, 
19930801,0.000000, 
19930802,0.000000, 
19930803,0.3000000, 
19930804,0.7551726, 
19930805,7.031035, 
19930806,0.9379311, 
19930807,0.3793104E-01
19930808,3.375863, 
19930809,6.237932, 
19930810,1.413793, 
19930811,1.096552, 
19930812,0.3896551, 
19930813,0.000000, 
19930814,0.000000, 
19930815,0.000000, 
19930816,0.1448276, 
19930817,0.000000, 
19930818,0.000000, 
19930819,0.000000, 
19930820,0.1724138E-01
19930821,0.1068965, 
19930822,4.665518, 
19930823,0.000000, 
19930824,0.3448276E-02
19930825,3.955172, 
19930826,0.2689655, 
19930827,0.1827586, 
19930828,1.100000, 
19930829,0.2241379, 
19930830,8.293103, 
19930831,0.7413793, 
19930901,0.5413793, 
19930902,6.903448, 
19930903,7.462070, 
19930904,5.651724, 
19930905,0.1793103, 
19930906,0.3448276E-02
19930907,0.000000, 
19930908,2.996552, 
19930909,13.68966, 
19930910,6.162068, 
19930911,0.9482757, 
19930912,1.200000, 
19930913,14.85173, 
19930914,0.1379310, 
19930915,2.031035, 
19930916,9.193104, 
19930917,0.2103448, 
19930918,0.000000, 
19930919,0.000000, 
19930920,0.000000, 
19930921,0.9482759, 
19930922,0.4862070, 
19930923,0.6896552E-02
19930924,0.000000, 
19930925,0.3413793, 
19930926,0.000000, 
19930927,0.3448276E-02
19930928,0.000000, 
19930929,0.000000, 
19930930,0.000000, 
19931001,0.000000, 
19931002,1.175862, 
19931003,0.2620689, 
19931004,0.000000, 
19931005,0.000000, 
19931006,0.1931034, 
19931007,0.000000, 
19931008,3.986207, 
19931009,5.596552, 
19931010,0.1413793, 
19931011,3.134483, 
19931012,0.9655170E-01
19931013,0.4827587E-01
19931014,2.879310, 
19931015,1.593104, 
19931016,0.6551725E-01
19931017,0.000000, 
19931018,0.000000, 
19931019,0.000000, 
19931020,1.200000, 
19931021,0.1379310, 
19931022,0.000000, 
19931023,1.337931, 
19931024,0.000000, 
19931025,0.000000, 
19931026,0.1724138E-01
19931027,0.4137931E-01
19931028,0.000000, 
19931029,0.000000, 
19931030,0.000000, 
19931031,0.000000, 
19931101,0.000000, 
19931102,0.000000, 
19931103,0.1379310E-01
19931104,0.7586207E-01
19931105,0.000000, 
19931106,3.272414, 
19931107,2.068966, 
19931108,4.034483, 
19931109,1.165517, 
19931110,0.2413793E-01
19931111,0.4724138, 
19931112,0.4137931E-01
19931113,0.000000, 
19931114,8.541379, 
19931115,1.172414, 
19931116,0.1310345, 
19931117,0.000000, 
19931118,0.6896552E-02
19931119,1.541379, 
19931120,0.6034483, 
19931121,0.9965517, 
19931122,8.610344, 
19931123,0.3448276E-02
19931124,0.000000, 
19931125,0.000000, 
19931126,0.000000, 
19931127,0.9655173E-01
19931128,0.4551724, 
19931129,0.000000, 
19931130,0.3448276E-02
19931201,0.000000, 
19931202,2.065517, 
19931203,0.3103448E-01
19931204,0.6896552E-02
19931205,0.000000, 
19931206,0.000000, 
19931207,4.548275, 
19931208,9.327586, 
19931209,10.25173, 
19931210,3.089655, 
19931211,0.9344827, 
19931212,0.9413792, 
19931213,11.11724, 
19931214,1.510345, 
19931215,1.541379, 
19931216,1.813793, 
19931217,0.7586207E-01
19931218,0.2482758, 
19931219,6.103448, 
19931220,2.962069, 
19931221,1.655172, 
19931222,6.641379, 
19931223,1.924138, 
19931224,4.348276, 
19931225,8.686207, 
19931226,2.113793, 
19931227,0.4827587E-01
19931228,0.5517241E-01
19931229,2.672414, 
19931230,3.882759, 
19931231,8.437931, 
19940101,0.5517242E-01
19940102,2.744827, 
19940103,2.196552, 
19940104,0.3517241, 
19940105,5.844829, 
19940106,0.9137930, 
19940107,0.1241379, 
19940108,0.3448276E-02
19940109,0.8724138, 
19940110,0.1000000, 
19940111,0.1620690, 
19940112,6.141379, 
19940113,1.572414, 
19940114,0.8620691E-01
19940115,3.017242, 
19940116,0.2034483, 
19940117,0.1379310E-01
19940118,1.820689, 
19940119,1.258621, 
19940120,0.4965518, 
19940121,0.3517241, 
19940122,0.4172414, 
19940123,10.52069, 
19940124,1.862069, 
19940125,13.85517, 
19940126,0.8241379, 
19940127,22.37586, 
19940128,2.051724, 
19940129,2.306896, 
19940130,5.186208, 
19940131,0.1689655, 
19940201,0.1379310E-01
19940202,0.000000, 
19940203,0.000000, 
19940204,0.000000, 
19940205,0.000000, 
19940206,0.000000, 
19940207,0.000000, 
19940208,0.6896552E-02
19940209,0.1551724, 
19940210,0.1000000, 
19940211,0.5896551, 
19940212,0.2068965, 
19940213,0.000000, 
19940214,0.000000, 
19940215,0.000000, 
19940216,0.000000, 
19940217,0.000000, 
19940218,0.000000, 
19940219,1.100000, 
19940220,0.000000, 
19940221,0.2413793, 
19940222,4.113793, 
19940223,0.000000, 
19940224,0.3586207, 
19940225,0.1034483E-01
19940226,0.000000, 
19940227,0.1034483E-01
19940228,0.2655172, 
19940301,3.558620, 
19940302,3.537930, 
19940303,1.275862, 
19940304,0.1724138, 
19940305,4.682759, 
19940306,1.541379, 
19940307,3.327587, 
19940308,0.1137931, 
19940309,0.3448276E-02
19940310,0.4413794, 
19940311,0.000000, 
19940312,0.9896551, 
19940313,8.224137, 
19940314,6.424137, 
19940315,3.641380, 
19940316,6.948277, 
19940317,2.762069, 
19940318,15.52414, 
19940319,3.410345, 
19940320,0.6344827, 
19940321,1.186207, 
19940322,0.8241379, 
19940323,5.575862, 
19940324,0.8275862E-01
19940325,9.431036, 
19940326,3.296552, 
19940327,0.6896552E-02
19940328,1.131035, 
19940329,0.4758621, 
19940330,0.000000, 
19940331,2.937931, 
19940401,5.706897, 
19940402,0.4931034, 
19940403,0.1034483E-01
19940404,5.224138, 
19940405,0.2758620, 
19940406,0.6896552E-02
19940407,0.1379310, 
19940408,0.1344828, 
19940409,1.700000, 
19940410,5.796553, 
19940411,5.875863, 
19940412,27.33448, 
19940413,0.5827587, 
19940414,2.255172, 
19940415,0.000000, 
19940416,0.000000, 
19940417,0.000000, 
19940418,0.000000, 
19940419,0.000000, 
19940420,0.000000, 
19940421,0.000000, 
19940422,0.000000, 
19940423,0.000000, 
19940424,0.000000, 
19940425,0.000000, 
19940426,0.1137931, 
19940427,0.000000, 
19940428,0.000000, 
19940429,0.000000, 
19940430,0.1724138E-01
19940501,0.1551724, 
19940502,0.000000, 
19940503,0.000000, 
19940504,1.710345, 
19940505,2.972413, 
19940506,0.000000, 
19940507,0.000000, 
19940508,0.000000, 
19940509,0.000000, 
19940510,0.000000, 
19940511,0.000000, 
19940512,0.3482758, 
19940513,0.5172414, 
19940514,0.000000, 
19940515,0.4482759E-01
19940516,3.106896, 
19940517,0.8344828, 
19940518,11.71379, 
19940519,35.17586, 
19940520,5.206897, 
19940521,5.093103, 
19940522,1.593103, 
19940523,5.631035, 
19940524,0.6172414, 
19940525,1.086207, 
19940526,2.331035, 
19940527,0.4724138, 
19940528,2.862070, 
19940529,1.096552, 
19940530,0.2310345, 
19940531,0.2827586, 
19940601,0.000000, 
19940602,3.762069, 
19940603,0.5310346, 
19940604,2.034482, 
19940605,6.737931, 
19940606,0.1724138E-01
19940607,0.4689655, 
19940608,0.3482760, 
19940609,0.2482759, 
19940610,0.5862069, 
19940611,1.968966, 
19940612,0.000000, 
19940613,0.6896552E-02
19940614,0.000000, 
19940615,0.8965517E-01
19940616,3.144827, 
19940617,0.7241379E-01
19940618,4.531035, 
19940619,0.000000, 
19940620,0.000000, 
19940621,0.000000, 
19940622,0.4827586E-01
19940623,0.000000, 
19940624,0.000000, 
19940625,0.000000, 
19940626,0.000000, 
19940627,0.000000, 
19940628,0.000000, 
19940629,14.37586, 
19940630,0.000000, 
19940701,0.000000, 
19940702,0.000000, 
19940703,0.000000, 
19940704,0.8275862E-01
19940705,0.6896552E-02
19940706,0.000000, 
19940707,28.66897, 
19940708,9.013795, 
19940709,0.000000, 
19940710,0.000000, 
19940711,0.000000, 
19940712,0.000000, 
19940713,0.000000, 
19940714,0.1482759, 
19940715,5.720690, 
19940716,0.000000, 
19940717,2.089656, 
19940718,0.000000, 
19940719,0.000000, 
19940720,0.000000, 
19940721,0.000000, 
19940722,0.000000, 
19940723,0.000000, 
19940724,0.000000, 
19940725,0.000000, 
19940726,0.000000, 
19940727,0.000000, 
19940728,0.000000, 
19940729,0.000000, 
19940730,0.5827586, 
19940731,0.000000, 
19940801,0.000000, 
19940802,0.6206897E-01
19940803,0.000000, 
19940804,0.000000, 
19940805,0.2172414, 
19940806,0.000000, 
19940807,0.6896552E-01
19940808,0.000000, 
19940809,0.000000, 
19940810,0.000000, 
19940811,17.91379, 
19940812,12.24828, 
19940813,4.862069, 
19940814,3.962069, 
19940815,0.1379310E-01
19940816,0.000000, 
19940817,10.16207, 
19940818,24.63793, 
19940819,2.013793, 
19940820,0.000000, 
19940821,0.000000, 
19940822,0.000000, 
19940823,3.165517, 
19940824,1.027586, 
19940825,5.651723, 
19940826,0.8310344, 
19940827,5.368967, 
19940828,0.9310346, 
19940829,0.2862069, 
19940830,0.000000, 
19940831,2.731035, 
19940901,1.120690, 
19940902,2.172414, 
19940903,0.3137931, 
19940904,0.7931034E-01
19940905,5.455173, 
19940906,10.00690, 
19940907,0.4655173, 
19940908,19.97931, 
19940909,0.1862069, 
19940910,7.989655, 
19940911,0.2413793E-01
19940912,2.248276, 
19940913,0.2758621E-01
19940914,2.079310, 
19940915,6.655172, 
19940916,0.1724138, 
19940917,3.058621, 
19940918,1.072414, 
19940919,0.1724138, 
19940920,0.6896552E-02
19940921,0.1482759, 
19940922,0.000000, 
19940923,0.000000, 
19940924,0.000000, 
19940925,0.000000, 
19940926,0.000000, 
19940927,0.2068966E-01
19940928,0.000000, 
19940929,0.000000, 
19940930,0.000000, 
19941001,0.9999999E-01
19941002,0.4482759E-01
19941003,3.786207, 
19941004,0.5896552, 
19941005,1.362069, 
19941006,0.000000, 
19941007,0.000000, 
19941008,0.6896552E-02
19941009,0.000000, 
19941010,0.000000, 
19941011,0.000000, 
19941012,0.000000, 
19941013,0.000000, 
19941014,0.000000, 
19941015,0.3448276E-01
19941016,0.000000, 
19941017,0.000000, 
19941018,0.000000, 
19941019,0.000000, 
19941020,0.000000, 
19941021,0.000000, 
19941022,0.000000, 
19941023,0.6275862, 
19941024,0.1034483E-01
19941025,0.9379310, 
19941026,0.1344828, 
19941027,0.3103448, 
19941028,0.000000, 
19941029,4.300001, 
19941030,15.70345, 
19941031,3.210345, 
19941101,0.1758621, 
19941102,0.000000, 
19941103,0.000000, 
19941104,0.000000, 
19941105,0.000000, 
19941106,0.3827586, 
19941107,0.2620690, 
19941108,0.4482758, 
19941109,0.000000, 
19941110,0.000000, 
19941111,0.000000, 
19941112,0.000000, 
19941113,2.872414, 
19941114,10.18276, 
19941115,2.817241, 
19941116,3.537931, 
19941117,11.62414, 
19941118,0.2413793E-01
19941119,3.293103, 
19941120,1.324138, 
19941121,0.9655173E-01
19941122,0.6896552E-02
19941123,0.3793104E-01
19941124,2.148276, 
19941125,1.341379, 
19941126,3.637931, 
19941127,0.2137931, 
19941128,0.3448276E-02
19941129,0.1517241, 
19941130,0.2068966E-01
19941201,0.000000, 
19941202,0.3448276E-02
19941203,1.165517, 
19941204,0.3482759, 
19941205,2.858621, 
19941206,0.5517241, 
19941207,0.8448275, 
19941208,5.500000, 
19941209,4.134483, 
19941210,6.941379, 
19941211,0.2517241, 
19941212,12.20000, 
19941213,0.3310344, 
19941214,0.2068966E-01
19941215,0.000000, 
19941216,1.644828, 
19941217,0.3448276E-02
19941218,0.000000, 
19941219,0.1034483E-01
19941220,0.2068966E-01
19941221,0.3448276E-02
19941222,0.000000, 
19941223,0.000000, 
19941224,0.000000, 
19941225,0.000000, 
19941226,3.275862, 
19941227,8.765516, 
19941228,4.120689, 
19941229,2.524138, 
19941230,1.503448, 
19941231,2.796551, 
19950101,0.2551724, 
19950102,1.655173, 
19950103,0.000000, 
19950104,0.000000, 
19950105,0.6896552E-02
19950106,0.6896552E-02
19950107,0.5862070E-01
19950108,1.175862, 
19950109,7.100000, 
19950110,2.117242, 
19950111,0.1793104, 
19950112,0.3448276E-02
19950113,0.000000, 
19950114,0.1793103, 
19950115,0.7586207, 
19950116,0.000000, 
19950117,0.000000, 
19950118,0.1724138E-01
19950119,2.268966, 
19950120,1.351724, 
19950121,7.479311, 
19950122,7.689655, 
19950123,1.193104, 
19950124,1.151724, 
19950125,2.810344, 
19950126,4.582759, 
19950127,2.093104, 
19950128,5.089656, 
19950129,3.868965, 
19950130,1.655172, 
19950131,0.3448276E-02
19950201,0.7620690, 
19950202,0.2275862, 
19950203,0.3448276E-01
19950204,5.510344, 
19950205,0.7586207E-01
19950206,0.2068965, 
19950207,10.03103, 
19950208,3.465517, 
19950209,0.5862070E-01
19950210,3.796552, 
19950211,3.479311, 
19950212,0.2206897, 
19950213,0.8689655, 
19950214,1.544828, 
19950215,4.758621, 
19950216,3.079310, 
19950217,2.627586, 
19950218,0.7103448, 
19950219,5.693103, 
19950220,0.6103447, 
19950221,6.051724, 
19950222,0.6896552E-02
19950223,0.6896552E-02
19950224,0.1344828, 
19950225,4.051724, 
19950226,0.4206896, 
19950227,4.510345, 
19950228,0.5724139, 
19950301,0.1034483E-01
19950302,1.813793, 
19950303,1.893103, 
19950304,0.6896552E-02
19950305,0.000000, 
19950306,0.3586207, 
19950307,0.2413793E-01
19950308,0.000000, 
19950309,0.000000, 
19950310,0.000000, 
19950311,0.000000, 
19950312,0.000000, 
19950313,0.3448276E-02
19950314,0.000000, 
19950315,0.5482759, 
19950316,1.582759, 
19950317,2.593103, 
19950318,0.6275862, 
19950319,2.396552, 
19950320,3.617242, 
19950321,0.4137931E-01
19950322,0.000000, 
19950323,0.2724138, 
19950324,0.4000000, 
19950325,3.158620, 
19950326,10.02759, 
19950327,7.037931, 
19950328,9.255172, 
19950329,1.910344, 
19950330,0.000000, 
19950331,3.237931, 
19950401,0.4655173, 
19950402,0.6206897E-01
19950403,0.3448276E-02
19950404,2.303448, 
19950405,0.1000000, 
19950406,0.8551725, 
19950407,4.162069, 
19950408,0.3448276E-01
19950409,0.1034483E-01
19950410,2.124138, 
19950411,1.024138, 
19950412,0.5655174, 
19950413,0.3448276E-02
19950414,0.000000, 
19950415,7.600000, 
19950416,1.213793, 
19950417,3.617242, 
19950418,4.562069, 
19950419,12.21724, 
19950420,0.1034483E-01
19950421,0.000000, 
19950422,0.000000, 
19950423,0.000000, 
19950424,0.000000, 
19950425,0.1551724, 
19950426,1.193103, 
19950427,0.9655172E-01
19950428,0.000000, 
19950429,0.000000, 
19950430,0.000000, 
19950501,0.000000, 
19950502,0.000000, 
19950503,0.000000, 
19950504,0.000000, 
19950505,0.000000, 
19950506,0.000000, 
19950507,0.6793106, 
19950508,3.548276, 
19950509,3.851724, 
19950510,1.262069, 
19950511,0.8620691E-01
19950512,1.731034, 
19950513,13.49655, 
19950514,0.000000, 
19950515,0.000000, 
19950516,0.2551723, 
19950517,2.555172, 
19950518,8.541379, 
19950519,0.000000, 
19950520,0.000000, 
19950521,0.000000, 
19950522,0.000000, 
19950523,0.000000, 
19950524,0.000000, 
19950525,0.000000, 
19950526,0.000000, 
19950527,0.5379310, 
19950528,0.000000, 
19950529,15.46207, 
19950530,5.062068, 
19950531,0.3620690, 
19950601,11.02069, 
19950602,15.53793, 
19950603,0.3793104E-01
19950604,1.903449, 
19950605,7.951724, 
19950606,1.400000, 
19950607,4.744828, 
19950608,0.6896552E-02
19950609,1.424138, 
19950610,0.1965517, 
19950611,5.782759, 
19950612,7.410346, 
19950613,15.38966, 
19950614,0.2068966E-01
19950615,0.4827586, 
19950616,1.106897, 
19950617,3.510345, 
19950618,1.637931, 
19950619,0.000000, 
19950620,0.6896552E-02
19950621,11.31379, 
19950622,4.834483, 
19950623,0.1034483, 
19950624,1.437931, 
19950625,0.000000, 
19950626,0.000000, 
19950627,0.000000, 
19950628,0.000000, 
19950629,0.000000, 
19950630,0.000000, 
19950701,0.000000, 
19950702,9.658621, 
19950703,5.793103, 
19950704,0.6896552E-02
19950705,0.000000, 
19950706,0.000000, 
19950707,0.000000, 
19950708,0.000000, 
19950709,0.000000, 
19950710,0.6827587, 
19950711,0.000000, 
19950712,2.113793, 
19950713,10.68966, 
19950714,3.289655, 
19950715,0.000000, 
19950716,11.30000, 
19950717,0.6517241, 
19950718,0.3068966, 
19950719,0.000000, 
19950720,0.000000, 
19950721,0.000000, 
19950722,0.8379310, 
19950723,0.000000, 
19950724,0.000000, 
19950725,0.000000, 
19950726,0.000000, 
19950727,0.000000, 
19950728,0.000000, 
19950729,0.000000, 
19950730,0.000000, 
19950731,0.000000, 
19950801,0.000000, 
19950802,0.000000, 
19950803,0.000000, 
19950804,0.000000, 
19950805,0.000000, 
19950806,0.000000, 
19950807,0.000000, 
19950808,0.000000, 
19950809,0.000000, 
19950810,0.000000, 
19950811,0.000000, 
19950812,0.000000, 
19950813,0.7724138, 
19950814,1.631034, 
19950815,0.9655172, 
19950816,0.3448276E-02
19950817,0.000000, 
19950818,0.000000, 
19950819,0.000000, 
19950820,0.000000, 
19950821,0.000000, 
19950822,0.000000, 
19950823,0.000000, 
19950824,0.1655172, 
19950825,0.1793103, 
19950826,2.679311, 
19950827,4.575861, 
19950828,2.479310, 
19950829,2.331034, 
19950830,0.4379311, 
19950831,26.92414, 
19950901,1.655173, 
19950902,1.641379, 
19950903,0.000000, 
19950904,6.041379, 
19950905,0.1724138E-01
19950906,0.000000, 
19950907,0.3862068, 
19950908,4.217241, 
19950909,3.896553, 
19950910,0.000000, 
19950911,0.5034482, 
19950912,0.3413793, 
19950913,0.3448276E-02
19950914,0.000000, 
19950915,0.2793103, 
19950916,0.7931034E-01
19950917,0.4137931E-01
19950918,0.000000, 
19950919,7.482759, 
19950920,22.17586, 
19950921,0.6896552E-02
19950922,0.3448276E-02
19950923,0.2724138, 
19950924,0.000000, 
19950925,0.000000, 
19950926,8.755171, 
19950927,8.427586, 
19950928,2.175862, 
19950929,1.758621, 
19950930,1.241379, 
19951001,1.831034, 
19951002,0.000000, 
19951003,0.3793104E-01
19951004,0.1034483E-01
19951005,0.5620689, 
19951006,0.000000, 
19951007,0.1103448, 
19951008,0.6206897E-01
19951009,0.000000, 
19951010,0.000000, 
19951011,0.000000, 
19951012,0.3793104E-01
19951013,0.000000, 
19951014,0.000000, 
19951015,0.000000, 
19951016,0.000000, 
19951017,0.8275862E-01
19951018,0.6551725E-01
19951019,0.000000, 
19951020,0.1965517, 
19951021,0.000000, 
19951022,0.000000, 
19951023,0.000000, 
19951024,0.000000, 
19951025,0.5862070E-01
19951026,0.000000, 
19951027,1.534482, 
19951028,0.6896552E-02
19951029,0.7034482, 
19951030,0.5172414E-01
19951031,3.289655, 
19951101,1.648276, 
19951102,1.741379, 
19951103,8.410345, 
19951104,2.313793, 
19951105,0.000000, 
19951106,8.672415, 
19951107,0.000000, 
19951108,1.806897, 
19951109,1.093103, 
19951110,0.000000, 
19951111,0.000000, 
19951112,0.000000, 
