Month,,Temperature
20170826,18.43125,,
20170827,19.06875,,
20170828,17.35000,,
20170829,19.49375,,
20170830,22.43125,,
20170831,20.78750,,
20170901,15.03750,,
20170902,14.50000,,
20170903,13.27500,,
20170904,13.99375,,
20170905,15.70625,,
20170906,15.97500,,
20170907,14.08750,,
20170908,14.56875,,
20170909,15.90000,,
20170910,15.68750,,
20170911,15.21250,,
20170912,14.08750,,
20170913,13.85625,,
20170914,12.80000,,
20170915,12.87500,,
20170916,11.85000,,
20170917,11.53750,,
20170918,11.90000,,
20170919,11.49375,,
20170920,12.01250,,
20170921,13.30000,,
20170922,12.83125,,
20170923,11.41250,,
20170924,14.44375,,
20170925,13.83125,,
20170926,14.23750,,
20170927,14.98750,,
20170928,15.34375,,
20170929,15.46875,,
20170930,14.12500,,
20171001,12.28125,,
20171002,12.40625,,
20171003,12.74375,,
20171004,12.01875,,
20171005,10.85000,,
20171006,10.03750,,
20171007,10.23750,,
20171008,10.00000,,
20171009,8.237500,,
20171010,11.48750,,
20171011,14.47500,,
20171012,13.67500,,
20171013,11.96875,,
20171014,15.14375,,
20171015,15.31875,,
20171016,15.69375,,
20171017,15.75625,,
20171018,12.85625,,
20171019,11.21875,,
20171020,12.70000,,
20171021,11.34375,,
20171022,11.84375,,
20171023,9.975001,,
20171024,10.78750,,
20171025,14.49375,,
20171026,12.25000,,
20171027,10.34375,,
20171028,9.900000,,
20171029,7.750000,,
20171030,5.818750,,
20171031,7.050000,,
20171101,9.556251,,
20171102,9.493750,,
20171103,8.431250,,
20171104,7.493751,,
20171105,9.331249,,
20171106,6.381250,,
20171107,5.468750,,
20171108,7.068749,,
20171109,6.087500,,
20171110,6.900000,,
20171111,5.206250,,
20171112,3.993751,,
20171113,4.200000,,
20171114,3.337500,,
20171115,7.600000,,
20171116,7.875000,,
20171117,5.462500,,
20171118,3.712500,,
20171119,4.287500,,
20171120,4.156250,,
20171121,4.237500,,
20171122,8.162500,,
20171123,9.000000,,
20171124,9.556250,,
20171125,4.187500,,
20171126,3.137500,,
20171127,4.037500,,
20171128,5.856250,,
20171129,2.693750,,
20171130,1.256250,,
20171201,1.362500,,
20171202,2.031250,,
20171203,0.1437500,,
20171204,3.368750,,
20171205,6.250000,,
20171206,7.087500,,
20171207,5.981250,,
20171208,3.981250,,
20171209,1.075000,,
20171210,0.3750000E-01
20171211,3.118750,,
20171212,4.412500,,
20171213,2.031250,,
20171214,3.275000,,
20171215,1.593750,,
20171216,2.050000,,
20171217,1.462500,,
20171218,0.1125000,,
20171219,1.250000,,
20171220,2.768750,,
20171221,5.931251,,
20171222,5.593750,,
20171223,6.806250,,
20171224,9.687499,,
20171225,8.300000,,
20171226,4.762500,,
20171227,2.581250,,
20171228,2.587500,,
20171229,1.575000,,
20171230,2.637500,,
20171231,9.200000,,
20180101,8.225000,,
20180102,4.287500,,
20180103,4.962500,,
20180104,6.562500,,
20180105,6.656250,,
20180106,4.612500,,
20180107,1.168750,,
20180108,-1.812500,,
20180109,1.887500,,
20180110,2.375000,,
20180111,2.187500,,
20180112,1.475000,,
20180113,0.1687500,,
20180114,-1.750000,,
20180115,0.1375000,,
20180116,2.637500,,
20180117,1.268750,,
20180118,2.387500,,
20180119,2.306250,,
20180120,1.100000,,
20180121,0.1687500,,
20180122,0.2937500,,
20180123,2.018750,,
20180124,8.512500,,
20180125,8.912500,,
20180126,6.543750,,
20180127,5.531250,,
20180128,7.356250,,
20180129,9.343751,,
20180130,4.562500,,
20180131,5.106250,,
20180201,3.743750,,
20180202,2.268750,,
20180203,1.087500,,
20180204,-0.2562500,,
20180205,-1.087500,,
20180206,-3.443750,,
20180207,-1.668750,,
20180208,-3.531250,,
20180209,-2.518750,,
20180210,0.2000000,,
20180211,1.718750,,
20180212,1.368750,,
20180213,0.3187500,,
20180214,-1.137500,,
20180215,-0.3937500,,
20180216,2.956250,,
20180217,2.206250,,
20180218,2.400000,,
20180219,1.487500,,
20180220,0.5625000E-01
20180221,0.5625001E-01
20180222,-0.1875000,,
20180223,-3.206250,,
20180224,-2.768750,,
20180225,-5.093750,,
20180226,-5.974999,,
20180227,-8.093749,,
20180228,-8.862499,,
20180301,-8.712500,,
20180302,-8.243751,,
20180303,-7.043749,,
20180304,-2.787500,,
20180305,2.325000,,
20180306,0.9937500,,
20180307,1.237500,,
20180308,4.443750,,
20180309,4.543750,,
20180310,4.906250,,
20180311,10.24375,,
20180312,8.268749,,
20180313,8.887500,,
20180314,3.837500,,
20180315,2.900000,,
20180316,-0.1937500,,
20180317,-3.187500,,
20180318,-2.468750,,
20180319,-1.537500,,
20180320,-1.731250,,
20180321,0.9937500,,
20180322,2.225000,,
20180323,2.625000,,
20180324,3.131250,,
20180325,4.956250,,
20180326,5.412500,,
20180327,3.818750,,
20180328,1.318750,,
20180329,4.943750,,
20180330,5.150000,,
20180331,3.231250,,
20180401,1.393750,,
20180402,4.787500,,
20180403,12.25000,,
20180404,15.04375,,
20180405,10.20625,,
20180406,6.974999,,
20180407,12.43750,,
20180408,14.36875,,
20180409,14.51250,,
20180410,17.19375,,
20180411,14.45000,,
20180412,16.58125,,
20180413,15.91250,,
20180414,12.91250,,
20180415,15.15625,,
20180416,12.17500,,
20180417,13.20625,,
20180418,15.99375,,
20180419,17.53750,,
20180420,19.66250,,
20180421,16.65000,,
20180422,16.58750,,
20180423,17.06875,,
20180424,12.65625,,
20180425,12.59375,,
20180426,9.012501,,
20180427,10.93125,,
20180428,15.26250,,
20180429,17.78125,,
20180430,16.78125,,
20180501,12.41875,,
20180502,10.68750,,
20180503,13.90000,,
20180504,12.08125,,
20180505,13.04375,,
20180506,15.25625,,
20180507,17.40625,,
20180508,18.87500,,
20180509,20.10625,,
20180510,20.15625,,
20180511,13.98125,,
20180512,17.06250,,
20180513,20.34375,,
20180514,19.01875,,
20180515,15.22500,,
20180516,16.63125,,
20180517,16.53750,,
20180518,12.31875,,
20180519,16.15000,,
20180520,15.83125,,
20180521,17.35625,,
20180522,18.61875,,
20180523,19.35625,,
20180524,19.99375,,
20180525,20.78750,,
20180526,19.99375,,
20180527,20.38750,,
20180528,24.71875,,
20180529,25.61250,,
20180530,24.03750,,
20180531,24.74375,,
20180601,23.71250,,
20180602,21.20000,,
20180603,19.86250,,
20180604,21.06250,,
20180605,18.21875,,
20180606,18.11250,,
20180607,20.57500,,
20180608,23.51875,,
20180609,24.80000,,
20180610,22.30625,,
20180611,19.80000,,
20180612,16.83125,,
20180613,15.48125,,
20180614,17.49375,,
20180615,18.83750,,
20180616,21.97500,,
20180617,21.37500,,
20180618,19.33750,,
20180619,20.85000,,
20180620,21.83750,,
20180621,17.33750,,
20180622,13.83750,,
20180623,13.66250,,
20180624,13.15000,,
20180625,15.84375,,
20180626,16.91250,,
20180627,19.40000,,
20180628,21.86250,,
20180629,21.74375,,
20180630,16.96875,,
20180701,16.51250,,
20180702,17.38125,,
20180703,20.58125,,
20180704,23.48750,,
20180705,24.11250,,
20180706,18.88125,,
20180707,19.01250,,
20180708,20.11250,,
20180709,19.55000,,
20180710,16.43125,,
20180711,17.82500,,
20180712,17.03750,,
20180713,19.73125,,
20180714,18.84375,,
20180715,19.08750,,
20180716,21.68750,,
20180717,22.93125,,
20180718,22.59375,,
20180719,20.34375,,
20180720,20.53750,,
20180721,21.38750,,
20180722,22.45000,,
20180723,22.26875,,
20180724,23.73125,,
20180725,25.86250,,
20180726,25.71250,,
20180727,25.44375,,
20180728,25.00625,,
20180729,23.11250,,
20180730,26.23750,,
20180731,28.09375,,
20180801,27.04375,,
20180802,26.10625,,
20180803,26.38750,,
20180804,26.88750,,
20180805,21.65000,,
20180806,21.77500,,
20180807,26.52500,,
20180808,28.24375,,
20180809,26.78750,,
20180810,20.34375,,
20180811,18.83750,,
20180812,19.57500,,
20180813,22.19375,,
20180814,20.28125,,
20180815,19.99375,,
20180816,22.19375,,
20180817,24.32500,,
20180818,21.09375,,
20180819,22.24375,,
20180820,20.84375,,
20180821,19.20000,,
20180822,20.34375,,
20180823,24.76250,,
20180824,19.94375,,
20180825,16.14375,,
20180826,14.65000,,
20180827,17.55625,,
20180828,17.61250,,
20180829,19.90000,,
20180830,17.02500,,
20180831,15.40000,,
20180901,16.74375,,
20180902,18.66250,,
20180903,22.86875,,
20180904,20.05000,,
20180905,19.42500,,
20180906,19.58750,,
20180907,18.15625,,
20180908,16.16250,,
20180909,18.35000,,
20180910,19.20000,,
20180911,21.05000,,
20180912,20.45625,,
20180913,14.50000,,
20180914,15.86250,,
20180915,15.82500,,
20180916,15.58750,,
20180917,17.89375,,
20180918,20.76875,,
20180919,21.66875,,
20180920,21.30000,,
20180921,19.05000,,
20180922,13.38750,,
20180923,10.39375,,
20180924,9.281250,,
20180925,8.581249,,
20180926,11.69375,,
20180927,17.62500,,
20180928,12.23125,,
20180929,8.856251,,
20180930,9.787499,,
20181001,8.462499,,
20181002,7.893750,,
20181003,10.95625,,
20181004,11.39375,,
20181005,14.41875,,
20181006,15.19375,,
20181007,10.80000,,
20181008,8.131250,,
20181009,10.93125,,
20181010,15.15000,,
20181011,16.93750,,
20181012,16.73125,,
20181013,16.74375,,
20181014,16.76875,,
20181015,15.01250,,
20181016,13.08750,,
20181017,12.35625,,
20181018,11.38750,,
20181019,9.300000,,
20181020,8.268750,,
20181021,8.443751,,
20181022,7.649999,,
20181023,8.687499,,
20181024,9.375000,,
20181025,11.16875,,
20181026,10.14375,,
20181027,7.668750,,
20181028,5.950000,,
20181029,4.618750,,
20181030,13.20000,,
20181031,8.799999,,
20181101,8.143749,,
20181102,8.512501,,
20181103,7.381250,,
20181104,9.206250,,
20181105,11.50000,,
20181106,11.80625,,
20181107,10.06250,,
20181108,8.587501,,
20181109,8.681249,,
20181110,8.431250,,
20181111,8.256250,,
20181112,11.18750,,
20181113,9.837500,,
20181114,7.381250,,
20181115,6.824999,,
20181116,5.212500,,
20181117,1.512500,,
20181118,1.368750,,
20181119,3.906250,,
20181120,2.325000,,
20181121,1.187500,,
20181122,1.068750,,
20181123,1.925000,,
20181124,1.762500,,
20181125,4.243750,,
20181126,2.362500,,
20181127,-0.3125000,,
20181128,0.3937500,,
20181129,0.3875000,,
20181130,0.7875000,,
20181201,3.481250,,
20181202,6.375000,,
20181203,10.58750,,
20181204,6.387499,,
20181205,2.143750,,
20181206,5.037500,,
20181207,10.47500,,
20181208,7.193750,,
20181209,7.262501,,
20181210,4.746667,,
20181211,3.720000,,
20181212,2.660000,,
20181213,1.880000,,
20181214,0.4133333,,
20181215,0.000000,,
20181216,-0.4400000,,
20181217,0.8866667,,
20181218,3.446666,,
20181219,1.793333,,
20181220,3.793334,,
20181221,6.666667,,
20181222,6.513333,,
20181223,5.966667,,
20181224,1.880000,,
20181225,4.760000,,
20181226,5.680000,,
20181227,5.320000,,
20181228,6.099999,,
20181229,5.846667,,
20181230,6.240000,,
20181231,5.493334,,
20190101,6.526666,,
20190102,1.853333,,
20190103,-0.3600000,,
20190104,1.826667,,
20190105,5.980000,,
20190106,2.046667,,
20190107,3.140000,,
20190108,4.793334,,
20190109,2.086667,,
20190110,1.066667,,
20190111,2.333333,,
20190112,5.013333,,
20190113,6.273334,,
20190114,2.426667,,
20190115,3.953334,,
20190116,6.226667,,
20190117,4.566666,,
20190118,0.5000000,,
20190119,0.3333334E-01
20190120,-2.913334,,
20190121,-3.313334,,
20190122,-3.226666,,
20190123,-5.500000,,
20190124,-3.886667,,
20190125,-3.653333,,
20190126,0.6733333,,
20190127,4.166667,,
20190128,3.220000,,
20190129,1.073333,,
20190130,-0.1266667,,
20190131,0.4533333,,
20190201,-0.4933333,,
20190202,0.6533332,,
20190203,1.146667,,
20190204,0.9933332,,
20190205,2.226666,,
20190206,3.280000,,
20190207,2.446667,,
20190208,5.393333,,
20190209,7.580000,,
20190210,6.473333,,
20190211,4.426667,,
20190212,3.066667,,
20190213,6.186666,,
20190214,6.693333,,
20190215,5.453333,,
20190216,6.833334,,
20190217,5.840001,,
20190218,6.900001,,
20190219,6.533333,,
20190220,7.460000,,
20190221,8.093332,,
20190222,3.273334,,
20190223,0.1800000,,
20190224,3.586667,,
20190225,6.280000,,
20190226,6.220000,,
20190227,7.426666,,
20190228,7.726666,,
20190301,4.373333,,
20190302,3.973333,,
20190303,8.866667,,
20190304,9.619999,,
20190305,6.113334,,
20190306,6.906667,,
20190307,10.52000,,
20190308,7.726666,,
20190309,7.306667,,
20190310,4.533333,,
20190311,3.146667,,
20190312,5.460000,,
20190313,7.426667,,
20190314,5.800001,,
20190315,7.559999,,
20190316,6.706667,,
20190317,8.466667,,
20190318,5.053334,,
20190319,4.726667,,
20190320,7.066667,,
20190321,9.653334,,
20190322,8.486666,,
20190323,9.706666,,
20190324,6.813333,,
20190325,4.586667,,
20190326,4.920000,,
20190327,7.306667,,
20190328,8.853334,,
20190329,9.740001,,
20190330,10.90666,,
20190331,8.120000,,
20190401,5.626666,,
20190402,8.926666,,
20190403,13.46000,,
20190404,14.82666,,
20190405,10.86667,,
20190406,14.67333,,
20190407,13.76667,,
20190408,11.74667,,
20190409,6.853333,,
20190410,5.326666,,
20190411,3.740000,,
20190412,3.326667,,
20190413,4.666666,,
20190414,5.893334,,
20190415,7.740000,,
20190416,9.126666,,
20190417,11.29333,,
20190418,14.08667,,
20190419,15.16667,,
20190420,13.42667,,
20190421,14.20000,,
20190422,13.30667,,
20190423,14.58667,,
20190424,17.27334,,
20190425,18.87333,,
20190426,18.62000,,
20190427,13.05333,,
20190428,10.30000,,
20190429,10.49333,,
20190430,11.14000,,
20190501,12.70000,,
20190502,10.12000,,
20190503,8.559999,,
20190504,6.886667,,
20190505,6.806666,,
20190506,8.106667,,
20190507,8.506667,,
20190508,11.89333,,
20190509,13.70667,,
20190510,12.76000,,
20190511,11.02000,,
20190512,11.76667,,
20190513,10.20667,,
20190514,8.926667,,
20190515,8.633333,,
20190516,9.326666,,
20190517,13.50667,,
20190518,17.40667,,
20190519,18.64667,,
20190520,18.16000,,
20190521,18.02000,,
20190522,12.78000,,
20190523,13.94667,,
20190524,17.42666,,
20190525,13.41333,,
20190526,16.16667,,
20190527,18.06667,,
20190528,15.36666,,
20190529,12.54000,,
20190530,15.99333,,
20190531,18.82667,,
20190601,21.02667,,
20190602,23.36000,,
20190603,25.64666,,
20190604,24.14667,,
20190605,26.65333,,
20190606,21.54000,,
20190607,19.69333,,
20190608,18.37333,,
20190609,19.37333,,
20190610,21.48000,,
20190611,23.40667,,
20190612,22.39333,,
20190613,19.53333,,
20190614,23.36666,,
20190615,25.20667,,
20190616,18.54667,,
20190617,21.20667,,
20190618,23.48000,,
20190619,25.02667,,
20190620,21.82667,,
20190621,20.18000,,
20190622,20.24667,,
20190623,21.29333,,
20190624,23.17333,,
20190625,26.59333,,
20190626,28.78000,,
20190627,19.78000,,
20190628,18.58000,,
20190629,22.76667,,
20190630,28.40667,,
20190701,22.68000,,
20190702,17.78666,,
20190703,15.67333,,
20190704,17.06000,,
20190705,18.45333,,
20190706,17.78000,,
20190707,15.06000,,
20190708,14.30000,,
20190709,14.46000,,
20190710,16.21333,,
20190711,18.55333,,
20190712,17.98667,,
20190713,19.12667,,
20190714,16.98000,,
20190715,15.66000,,
20190716,16.82667,,
20190717,17.30667,,
20190718,20.75333,,
20190719,20.84000,,
20190720,22.83333,,
20190721,21.17333,,
20190722,20.18667,,
20190723,23.86667,,
20190724,25.32666,,
20190725,26.32000,,
20190726,24.76000,,
20190727,23.51333,,
20190728,25.03333,,
20190729,25.53333,,
20190730,22.40000,,
20190731,19.82667,,
20190801,18.87333,,
20190802,18.07333,,
20190803,19.46000,,
20190804,19.04000,,
20190805,20.10000,,
20190806,21.49334,,
20190807,20.90000,,
20190808,20.66667,,
20190809,21.69333,,
20190810,23.76000,,
20190811,22.88000,,
20190812,20.46667,,
20190813,18.04000,,
20190814,16.52000,,
20190815,17.87333,,
20190816,17.98667,,
20190817,20.19333,,
20190818,20.09333,,
20190819,18.67334,,
20190820,18.84000,,
20190821,17.70667,,
20190822,19.09333,,
20190823,20.76000,,
20190824,22.04000,,
20190825,24.62000,,
20190826,23.87333,,
20190827,25.04000,,
20190828,25.38667,,
20190829,24.03333,,
20190830,24.39334,,
20190831,26.26000,,
20190901,23.36667,,
20190902,16.72667,,
20190903,15.71333,,
20190904,19.64667,,
20190905,17.26667,,
20190906,14.36000,,
20190907,13.89333,,
20190908,15.94000,,
20190909,13.52667,,
20190910,15.07333,,
20190911,15.65333,,
20190912,17.39333,,
20190913,16.77333,,
20190914,12.94666,,
20190915,16.26667,,
20190916,13.90000,,
20190917,11.77333,,
20190918,11.45333,,
20190919,10.74667,,
20190920,11.41333,,
20190921,13.66667,,
20190922,15.94667,,
20190923,16.35333,,
20190924,15.08000,,
20190925,14.62000,,
20190926,14.95333,,
20190927,14.81333,,
20190928,14.16667,,
20190929,14.44667,,
20190930,14.43333,,
20191001,13.80667,,
20191002,10.02667,,
20191003,9.326667,,
20191004,8.620000,,
20191005,8.526667,,
20191006,6.246666,,
20191007,5.753334,,
20191008,9.966668,,
20191009,12.38000,,
20191010,11.15333,,
20191011,13.02000,,
20191012,16.28000,,
20191013,18.92000,,
20191014,18.23333,,
20191015,15.66667,,
20191016,11.78667,,
20191017,14.53333,,
20191018,14.58000,,
20191019,12.12667,,
20191020,14.70000,,
20191021,14.22667,,
20191022,12.48000,,
20191023,11.86667,,
20191024,13.49333,,
20191025,13.76667,,
20191026,14.18667,,
20191027,11.57333,,
20191028,7.806666,,
20191029,4.800000,,
20191030,2.526666,,
20191031,1.446667,,
20191101,2.800000,,
20191102,11.13333,,
20191103,10.80667,,
20191104,10.14000,,
20191105,9.206666,,
20191106,8.033334,,
20191107,8.086667,,
20191108,7.273333,,
20191109,6.733333,,
20191110,4.853333,,
20191111,2.826667,,
20191112,4.313334,,
20191113,4.800000,,
20191114,5.253333,,
20191115,7.093333,,
20191116,6.100000,,
20191117,4.119999,,
20191118,8.113333,,
20191119,6.313334,,
20191120,5.333333,,
20191121,8.093333,,
20191122,8.593334,,
20191123,5.873334,,
20191124,4.353333,,
20191125,4.300000,,
20191126,6.226667,,
20191127,6.406667,,
20191128,9.900001,,
20191129,5.326666,,
20191130,1.166667,,
20191201,2.333333,,
20191202,3.020000,,
20191203,2.446667,,
20191204,4.033333,,
20191205,0.7800000,,
20191206,2.220000,,
20191207,7.833334,,
20191208,8.933334,,
20191209,7.206666,,
20191210,3.133334,,
20191211,2.726667,,
20191212,2.200000,,
20191213,1.200000,,
20191214,3.660000,,
20191215,5.693334,,
20191216,6.006667,,
20191217,8.160001,,
20191218,7.826667,,
20191219,4.433333,,
20191220,6.506667,,
20191221,6.719999,,
20191222,2.713333,,
20191223,6.586667,,
20191224,6.020000,,
20191225,5.333333,,
20191226,4.693333,,
20191227,2.946666,,
20191228,1.073333,,
20191229,-0.3400000,,
20191230,4.346666,,
20191231,5.740000,,
20200101,1.973334,,
20200102,0.2666667,,
20200103,4.466667,,
20200104,4.060000,,
20200105,1.400000,,
20200106,4.780000,,
20200107,2.453333,,
20200108,6.306667,,
20200109,8.333334,,
20200110,9.226666,,
20200111,4.500000,,
20200112,3.553334,,
20200113,5.413333,,
20200114,7.040000,,
20200115,10.28000,,
20200116,6.839999,,
